p_name,policy_id,introduction,policy_type,support,operating_period,application_period,scale,p_region,p_age_max,p_age,p_region_income,p_education,p_major,p_employment,p_characteristic,detail,restriction,procedure,announcement,m_site,document,etc,a_name,m_name,a_site1,a_site2
군 복무이자면제,R2022012601461,취업후 상환 학자금대출 이용자 중 군 복무자에 대하여 실제 복무기간 동안 발생하는 약정이자를 면제,"주거·금융, 생활비지원 및 금융 혜택","(1)취업후 상환 학자금 대출
- 면제 금액: 군 복무기간 동안 발생하는 정상약정이자(2012.01.01. 이후 발생한 이자부터 해당)
- 제도 안내: 취업후 상환 학자금대출 이용자 중 군 복무자에 대하여 복무기간 동안 발생하는 약정이자를 면제
- 면제 방법: 이자면제(0프로 대출금리 적용) *2014.11.까지 군복무 중 발생한 이자는 사후지급방식으로 대출금상환 처리
- 면제 기간: 정상 군 복무 기간
(2)일반 상환 학자금 대출
- 면제 금액: 군 복무기간 동안 발생하는 정상약정이자(재단법 개정안 시행일(2013.05.10.)이후 청구되는 이자부터 해당)
- 제도 안내: 일반 상환 학자금대출 이용자 중 군 복무자에 대하여 복무기간 동안 발생하는 약정이자를 면제
- 면제 방법: 이자면제(0프로 대출금리 적용) *2014.11.까지 군복무 중 발생한 이자는 사후지급방식으로 대출금상환 처리
- 면제 기간: 정상 군 복무 기간
(3)보증부 대출 이자면제
- 면제 금액: 군 복무기간 동안 발생하는 정상약정이자- 제도 안내: 보증부대출 이용자 중 군 복무자에 대하여 복무기간 동안 발생하는 약정이자를 면제
- 면제 방법: 대출금 상환 또는 개인계좌 입금 -유예대출, 보증부대출 구상채권, 일반 상환 학자금 연체계좌, 일반 상환 학자금 부실채권 순으로 상환하고 남은 금액은 개인계좌로 입금(단, 유예대출이 없고 재단 내 모든 계좌가 정상이거나 완제 시 고객 개인계좌로 입금)
- 면제 기간: 정상 군 복무 기",,별도 신청없이 면제처리 *보증부대출 제외,-,중앙부처,999,제한없음,"면제 대상: 병역법 제16조에 따른 현역병, 제21조에 따른 상근예비역, 제2조에 따른 사회복무요원 *해양경찰, 의무소방대 등 병역법 제24조 및 제25조에 의한 전환복무 포함",제한없음,제한없음,미취업자(군복무자),제한없음,"보증부 대출에 대한 이자 면제 유의 사항
- 개별 신청이 필요하거나 즉시 지급을 원하는 고객은 지급신청서 및 증빙서류 제출을 통하여 이자면제금을 지급받을 수 있음
- 신청방법: 홈페이지 신청
- 제출서류: 은행에서 발급한 이자납입내역 확인서, 병역확인 서류(병적 증명서, 전역증, 주민등록초번 등)업로드 필수","- 전역예정일을 경과하는 복무기간은 영창 또는 복무이탈 등으로 간주하여 이자면제 대상기간에서 제외
- 다른 정부정책에 의해 금리지원 중일 경우 면제금리는 적용하지 않으며, 거치기간 만기 또는 의무상환 개시 등에 따라 유이자로 변경될 경우 해당 기간에 한하여 면제금리 적용","- 취업 후 상환 학자금 대출 및 일반 상환 학자금 대출: 별도 신청 없이 면제처리(병무청 제공 복무정보 활용)
- 일반 상환 학자금 대출: 별도 신청 없이 면제처리(병무청 제공 복무정보 활용)
- 보증부 대출 이자면제: 복무상태에 따라 지급 *보증부대출 이자면제 유의사항 참고","- 취업후 상환 학자금 대출, 일반 상환 학자금 대출: (재단)학자금대출 이용자 정보 송부 - (병무청)복무정보 제공 - (재단)면제대상자 확정 및 이자면제 실시 - (군 복무자)이자면제 수혜
- 보증부 대출: (재단)학자금대출 이용자 정보 송부 - (병무청)복무정보 제공 - (은행)이자납입내역 제공 - (재단)면제금액 심사·지급 - (군 복무자)이자면제 수혜","- 취업후 상환 학자금 대출, 일반 상환 학자금 대출: (재단)학자금대출 이용자 정보 송부 - (병무청)복무정보 제공 - (재단)면제대상자 확정 및 이자면제 실시 - (군 복무자)이자면제 수혜
- 보증부 대출: (재단)학자금대출 이용자 정보 송부 - (병무청)복무정보 제공 - (은행)이자납입내역 제공 - (재단)면제금액 심사·지급 - (군 복무자)이자면제 수혜","(보증부 대출)은행에서 발급한 이자납인내역 확인서, 병역확인 서류(병적증명서, 전역증, 주민등록초본) 필수",-,"교육부
한국장학재단 대출지원부",한국장학재단,https://www.kosaf.go.kr/ko/tuition.do?pg=tuition05_05_01,http://www.kosaf.go.kr
청년희망키움통장,R2021021802108,일하는 생계급여 수급청년에 대한 자산형성 지원으로 탈수급 및 자립기반 마련,"주거·금융, 생활비지원 및 금융 혜택","근로, 사업소득공제액(월10만원) + 근로소득장려금(청년총소득의 45프로)
*최대 근로소득장려금 523,000원",2021. 1. 1. ~ 2021. 12. 31.,"- 2021. 2월~11월(모집기간 내, 매월 마다 10차에 걸쳐 진행)
- 세부신청기간 별도 확인 필요",969명,대구,39,만 15세 ~ 39세,"근로, 사업 소득이 있는 청년 생계수급자",제한없음,제한없음,제한없음,제한없음,지속적인 근로 및 탈수급(3년 만기 후 3월 이내),중앙정부나 지자체에서 시행하는 사업(유사 자산형성지원사업)에 참여 또는 예정중이거나 과거에 이러한 혜택을 받은 자,읍면동 주민센터를 방문하여 가입신청,시군구 자격요건 확인 및 심사 후 대상자 선정 및 결과 통보,-,"사회복지서비스급여제공신청서, 자산형성지원사업 참여신청서, 청년희망키움통장 심사표, 저죽동의서, 금융동의서, 근로활동 및 소득신고서, 소득 관련 증빙서류(재직증명서 등), 신분증 등",가입자 계좌개설 및 근로.사업소득공제액(월 10만원) 저축,대구광역시청 복지정책과,(재)한국자활복지개발원,https://www.daegu.go.kr/YouthPolicy/index.do?menu_id=00936782&menu_link=/front/youthpolicy/selectYouthpolicy.do,-
보호종료아동 자립수당,R2022012501412,"아동복지시설, 가정위탁 보호종료아동에게 매월 30만원의 자립수당을 지급하여 보호종료 후 경제적 부담을 완화하고 안정적인 사회 정착 및 복지 향상 지원","주거·금융, 생활비지원 및 금융 혜택",보호종료아동 자립수당 월 30만원 지급,-,-,-,중앙부처,999,제한없음,"아동복지시설, 가정위탁 보호종료 5년 이내 청년 중 

1. 만 18세 이후 보호종료 된 아동(자립준비청년)

2. 보호종료일로부터 과거 2년 이상 연속하여 보호를 받는 청년",제한없음,제한없음,제한없음,보호종료아동,-,"아동복지시설, 가정위탁의 보호종료 5년 이내 아동만 참여가능","- 관할 읍/면/동 주민센터 방문 또는 우편 신청
- 대상자 통합조사 및 심사 - 대상자 확정 - 이의 신청 접수",관할 시군구청에서 조사 및 가격을 심사,-,-,문의처:보건복지상담센터 (129),보건복지부 아동권리과,읍면동 주민센터,https://www.ncrc.or.kr/ncrc/na/ntt/selectNttInfo.do?mi=1053&bbsId=1021&nttSn=2780&cataGori=&tabName=,https://www.bokjiro.go.kr/ssis-teu/index.do
정읍시 학자금 대출 장기연체자 신용회복 지원사업,R2021031101879,대학 학자금 대출금 장기연체자 신용회복,"주거·금융, 생활비지원 및 금융 혜택","약정 초입금 지원(채무액의 5퍼센트 지원), 한국장학재단에 지급",1월 ~ 12월,연중,총 재무잔액의 5프로,전북 정읍시,39,만 19세 ~ 39세,공고일 기준 정읍시에 1년이상 주소를 둔 만 39세 이하의 청년으로 학자금 대출 부실 채무자,대학,제한없음,제한없음,제한없음,-,-,교육체육청소년과 방문 접수,-,-,-,-,정읍시청 교육청소년과,정읍시,http://www.jeongeup.go.kr/index.jeongeup?menuCd=DOM_000000103003004006,http://www.jeongeup.go.kr/
여주시 입영지원금,R2022012401341,"현역병, 사회복무요원으로 입영(소집)예정인 여주시민에게 지원금 지급","주거·금융, 생활비지원 및 금융 혜택",10만원 지역화폐 (생애 1인 1,2022.01.03.~2022.12.31.,"2022.01.03.~2022.12.31.
*입영 후 신청 불가",-,경기 여주시,999,제한없음,입영(소집)통지서를 받은 여주시민,제한없음,제한없음,제한없음,제한없음,,,"① 신분증과 입영(소집)통지서를 들고 주소지 읍·면·동 행정복지센터 방문
② 입영지원금 신청서 작성
③ 여주사랑카드 회원은 기존 여주사랑카드에 지원금이 충전됨
④ 여주사랑카드 비회원은 카드수령 후 지역화폐 등록 후 충전됨",-,주소지 읍·면·동 행정복지센터 방문 신청,입영지원금 신청서 작성,,여주시,여주시 시민안전과,https://youth.gg.go.kr/gg/info/housing-welfare.do?mode=view&arcNo=1245&pager.offset=0&pagerLimit=8,
청년고용우수기업 및 청년기업 조달 우대,R2021021800200,"청년고용우수기업 및 청년기업에 대한 조달계약·입찰시 우대를 강화하여 공공수주 기회를 확대하고, 청년 일자리 창출 지원","주거·금융, 생활비지원 및 금융 혜택",(1)청년고용우수기업 우대- 물품 및 일반용역 입찰(적격심사) 시 청년고용우수기업 가점 강화(2018.04.~)*물품: 신인도 가점 1.25점 신설(2018.04.) 및 1.5점 확대(2019.01.)*용역: 신인도 가점 1.0→1.5점 확대(2019.04.)- 다수공급자계약(MAS) 납품업체 선정을 위한 2단계 경쟁 평가 시 우대 강화(2018.04.~)*2단계 경쟁 평가 시 가점 0.5점 신설(2018.04.) 및 가점 0.5→1.0점 확대(2019.01.)(2)청년기업 우대: 3억원 이하 건축 설계 공모에 대하여 청년건축사 제한 공모 도입(2018.01.),-,-,-,중앙부처,999,제한없음,"청년고용우수기업, 청년기업",제한없음,제한없음,제한없음,제한없음,"추진실적: 청년고용우수기업 및 청년기업 공공조달 수주기획 확대- 2018년 청년고용우수기업이 낙찰받은 실적: 물품 14건 130억원, 용역 3건 119억원- 2018년 청년건축사 제한공모를 통해 청년기업이 수주한 실적: 7건 18억원",제한없음,-,-,-,-,-,조달청 기획재정담당관실,주관기관과 동일,-,https://www.pps.go.kr/kor/index.do
전입 대학생 생활안정자금 증액 지원,R2021021803072,우리 시로 전입한 대학생들의 안정적인 생활을 지속적으로 지원함으로써 청년층 인구의 유입을 도모,"주거·금융, 생활비지원 및 금융 혜택",학생 1인당 생활안정자금 최대 60만원까지 지원,연중,상시,250명,전남 목포시,999,제한없음,우리시에 전입신고를 하는 목포시 소재 대학의 재학생,대학 재학,제한없음,제한없음,제한없음,전입신고일 기준 1년 이내에 목포시 거주 사실 있는 학생 제외,해당 없음,방문 접수,상시,해당 없음,"신청서, 대학 재학증명서, 통장사본",해당사항 없음,목포시청 기획예산과,-,http://www.mokpo.go.kr/,해당사항 없음
가정위탁 보호종결 아동 자립정착금 지원,R2021021803341,가정위탁 보호종결 아동의 자립기반 조성 및 건전한 사회인으로 정착 지원,"주거·금융, 생활비지원 및 금융 혜택",만 18세이상의 가정위탁 보호종료 아동(연장보호종결 아동 포함)에게 자립정착금 1인 500만원 지급,2021.01.01.~2021.12.31.,-,-,경북,999,만 18세 이상,만 18세이상 가정위탁보호 종결 아동,제한없음,제한없음,제한없음,제한없음,-,-,-,-,-,-,-,경상북도,주관기관과 동일,-,-
양평군 2022년 병역의무자 입영지원금 지급,R2022012401342,"현역병, 사회복무요원으로 입영(소집)예정인 양평군민에게 지원금 지급","주거·금융, 생활비지원 및 금융 혜택",금100천원/인(지역화폐로 지급),2022.01.01.~계속,상시,-,경기 양평군,999,제한없음,지급신청일 기준 1년 이상 양평군에 주민등록을 두고 계속 거주하는 자,제한없음,제한없음,제한없음,군인,,,"거주지 읍면사무소 신청, 접수",-,,"신청서(대리인 신청 시 위임장 첨부), 신분증, 주민등록초본(등본), 입영통지서 등",문의사항 : 031-770-2162(안전총괄과 민방위팀),양평군,양평군 안전총괄과 민방위팀,https://youth.gg.go.kr/gg/info/housing-welfare.do?mode=view&arcNo=1224&pager.offset=0&pagerLimit=8,https://www.yp21.go.kr/www/selectBbsNttView.do?key=1111&bbsNo=1&nttNo=182806&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=
결혼장려금 지원사업,R2021021803166,"젊은 세대의 결혼에 대한 인식의 전환을 유도해 출산율 장려, 인구 증가에 기여","주거·금융, 생활비지원 및 금융 혜택","500만원 분할 지급(혼인관계사실 및 주민등록 확인 후 장려금의 40프로, 최초 신청일로부터 1년 경과 후 장려금의 20프로, 최초 신청일로부터 2년 경과 후 장려금의 40프로)",2021.01.01.~2021.12.31.,2021.01.01. ~ 2021.12.31.(상시접수),-,전남 장흥군,49,만 49세 이하,49세 이하 남녀혼인신고일 기준 장흥군에 주민등록을 두고 거주하는 49세 이하 법률혼 부부재혼인 경우 부부 중 1명이라도 결혼장려금 수혜이력이 없을 시 지원 가능,제한없음,제한없음,제한없음,제한없음,부부 중 1명이라도 혼인신고일에 장흥군 최초전입시 1가구당 200만원 추가 지급,1. 재혼인 경우 부부 중 1명이라도 결혼장려금 수혜이력이 있을 경우 참여 제한2. 외국인 부부는 지원 대상에서 제외,신청자 본인이 주소지 관할 읍면행정복지센터에서 방문접수,각 읍면사무소에서 접수한 서류를 취합해 신청서 및 서류 확인확인 후 1개월 이내 결혼 장려금 지급매 분기별 관내 거주 및 혼인 관계 유지 여부 확인,해당 없음,1. 인구늘리기 시책 지원 신청서 1부2. 주민등록초본 각 1부3. 혼인관계증명서 1부4. 신청인 명의 통장 사본 1부,결혼장려금을 지원받는 부부 중 1명이라도 지원을 받은 1년 이내에 타 시군으로 전출 시 지원 중단 및 환수조치(전출 후 다음날 재전입 하더라도 하루라도 전출했을 경우 환수 대상이므로 반납해아함),장흥군청 총무과,-,https://www.jangheung.go.kr/www/life_welfare/population_plan,https://www.jangheung.go.kr/
공주시 전입지원금 지원사업,R2021031101591,공주시로 전입하는 관내 소재 학생 및 공공기관 근로자 대상으로 지원금을 지급하여 안정적 생활 지원 및 청년층 인구 유입 도모,"주거·금융, 생활비지원 및 금융 혜택","전입시 10만원, 1년후 10만원 / 이후부터는 6개월 단위 10만원(졸업까지 계속하여 지원)",연중,연중,"1,300명",충남 공주시,999,제한없음,관내로 전입하는 공주시 소재 고등학교·대학교 재학생 및 정부·공공기관 근무자 및 충남인력개발원 교육생 중 관외에서 1년 이상 주민등록 되어 있던 사람이 전입하는 경우,제한없음,제한없음,제한없음,제한없음,- 관외에서 1년이상 주민등록 되어 있던 사람이 전입하는 경우 지원- 소급 지원 불가,-,#NAME?,대상자 검토 및 확정 후 신청 다음달 지급,http://www.gongju.go.kr,"전입지원금 신청서, 재학(휴학)증명서, 재직증명서, 교육증명서 등",-,문화복지국 여성가족과,-,https://www.gongju.go.kr/kr/sub06_01_09_04_05.do,https://www.gongju.go.kr/
기업근로자 전입정착금,R2021021803935,타 지역에 주민등록을 두고 있다가 군내 정착을 원하는 관내 기업 근로자를 지원하기 위한 인구 증가 및 기업 활성화 정책,"주거·금융, 생활비지원 및 금융 혜택","전입세대 1인당 연간 50만원, 3년간 지원",2021.01.01.~2021.12.30.,2021.01.01.~2020.12.31.(매월 상시 접수),50명,경남 거창군,999,제한없음,관내 공장등록이 되어있는 기업의 근로자 중 전입일 기준으로 2년 이상 타 지역에 주민등록을 두고 있다가 군내에 정착하기 위하여 전입 후 1년이 경과한 세대,제한없음,제한없음,재직자,제한없음,주민등록 전입과 관련된 다른 현금지원(전입정착금 등)과 중복하여 지원할 수 없음,2019. 1. 30. 이전 전입자,#NAME?,"- 제출서류 및 중복지원여부 확인(전입정착금 지급 내역 확인),- 해당 월의 30일에 지급",방문접수,"기업 근로자 전입 정착금 지원 신청서, 개인정보 수집이용 동의서, 근로자 전입정착금 지원대상 추천서, 주민등록등본, 통장 사본",-,거창군청 행정복지국 미래전략과(투자유치담당),해당없음,https://www.geochang.go.kr/portal/Index.do?c=WW0913000000,http://www.geochang.go.kr
신혼부부 전세자금 이자지원사업,R2021021803788,신혼부부 주거부담완화 및 안정된 정주여건 조성,"주거·금융, 생활비지원 및 금융 혜택","중위소득 250프로 이하, 주택대출금 1억5천만원 이하 무주택 신혼부부대상 대출잔액 1.5프로 내 연1회 최대 100만원 지원",연중,연중,1억원 범위 내 지원,경남 양산시,999,제한없음,다음의 조건을 모두 충족해야함1.양산시에 주소를 둔 기준 중위소득 180퍼센트 이하 무주택 신혼부부 2.2020년 건강보험료 본인부담금에 의한 소득 판정기준의 부부 합산이 기준 이하3.주택전세자금 대출금액(최초 대출실행 금액) 1억 5천만원 이하인 가구4.공고일 현재 금융기관으로부터 주택전세자금 대출을 받은 자5.공고일 현재 부부가 모두 양산시에 동일주소가 등재되어 있고 거주하는 신혼부부,제한없음,제한없음,제한없음,제한없음,-,-,"시청 홈페이지에 접속하여 신청서 다운 및 작성, 신청서 및 구비서류 제출",공고문 참조,방문접수,신청서 등,-,양산시청 여성가족과,주관기관과 동일,https://www.yangsan.go.kr/portal/saeol/gosi/view.do?notAncmtMgtNo=48165&mId=0401020000,http://www.yangsan.go.kr
